序号,行业类别,占净值比例,市值,截止时间,fund_code
24,租赁和商务服务业,2.14,3225.759555,2024-06-30,202001
25,批发和零售业,1.85,2782.067176,2024-06-30,202001
26,制造业,51.87,80843.52367,2024-03-31,202001
27,采矿业,7.33,11424.354211,2024-03-31,202001
28,金融业,4.62,7196.584768,2024-03-31,202001
29,信息传输、软件和信息技术服务业,3.91,6088.53537,2024-03-31,202001
30,交通运输、仓储和邮政业,3.46,5394.188979,2024-03-31,202001
31,租赁和商务服务业,2.26,3526.22463,2024-03-31,202001
32,批发和零售业,1.71,2659.655726,2024-03-31,202001
33,电力、热力、燃气及水生产和供应业,1.13,1765.973671,2024-03-31,202001
34,农、林、牧、渔业,0.29,458.09,2024-03-31,202001
35,科学研究和技术服务业,0.07,115.316021,2024-03-31,202001
1,制造业,66.03,15799.48861,2024-12-31,481008
2,电力、热力、燃气及水生产和供应业,3.57,854.2905,2024-12-31,481008
3,采矿业,3.17,759.3669,2024-12-31,481008
4,交通运输、仓储和邮政业,2.99,716.475012,2024-12-31,481008
5,金融业,2.5,599.348,2024-12-31,481008
6,建筑业,1.06,254.7955,2024-12-31,481008
7,科学研究和技术服务业,0.91,218.283308,2024-12-31,481008
8,教育,0.5,120.7122,2024-12-31,481008
9,信息传输、软件和信息技术服务业,0.35,83.267423,2024-12-31,481008
10,制造业,68.77,18179.590164,2024-09-30,481008
11,金融业,5.3,1402.209,2024-09-30,481008
12,采矿业,3.47,917.4149,2024-09-30,481008
13,信息传输、软件和信息技术服务业,3.33,881.133067,2024-09-30,481008
14,电力、热力、燃气及水生产和供应业,3.29,868.7455,2024-09-30,481008
15,文化、体育和娱乐业,1.94,513.7078,2024-09-30,481008
16,交通运输、仓储和邮政业,1.1,289.5928,2024-09-30,481008
17,农、林、牧、渔业,0.51,135.2252,2024-09-30,481008
18,教育,0.35,93.3732,2024-09-30,481008
19,科学研究和技术服务业,0.0,0.954168,2024-09-30,481008
20,制造业,65.79,16630.19795,2024-06-30,481008
21,金融业,3.91,988.0608,2024-06-30,481008
22,电力、热力、燃气及水生产和供应业,3.84,969.7952,2024-06-30,481008
23,采矿业,3.35,846.5822,2024-06-30,481008
24,信息传输、软件和信息技术服务业,2.38,600.386094,2024-06-30,481008
25,交通运输、仓储和邮政业,1.24,312.9466,2024-06-30,481008
26,租赁和商务服务业,1.03,260.277,2024-06-30,481008
27,批发和零售业,0.91,230.9788,2024-06-30,481008
28,科学研究和技术服务业,0.25,63.5064,2024-06-30,481008
29,水利、环境和公共设施管理业,0.0,0.525084,2024-06-30,481008
30,制造业,60.78,15356.561174,2024-03-31,481008
31,电力、热力、燃气及水生产和供应业,3.37,851.1083,2024-03-31,481008
32,信息传输、软件和信息技术服务业,2.73,690.843506,2024-03-31,481008
33,租赁和商务服务业,2.49,628.84116,2024-03-31,481008
34,交通运输、仓储和邮政业,2.4,606.312545,2024-03-31,481008
35,批发和零售业,2.24,565.59292,2024-03-31,481008
36,金融业,2.22,561.9664,2024-03-31,481008
37,采矿业,1.96,494.4875,2024-03-31,481008
38,房地产业,1.55,391.61725,2024-03-31,481008
39,科学研究和技术服务业,0.01,1.829346,2024-03-31,481008
40,水利、环境和公共设施管理业,0.0,0.414869,2024-03-31,481008
1,制造业,63.84,38726.199454,2024-12-31,151001
2,信息传输、软件和信息技术服务业,6.3,3824.311491,2024-12-31,151001
3,科学研究和技术服务业,3.51,2131.294524,2024-12-31,151001
4,文化、体育和娱乐业,0.51,307.2006,2024-12-31,151001
5,交通运输、仓储和邮政业,0.0,3.031182,2024-12-31,151001
6,制造业,68.86,42569.469542,2024-09-30,151001
7,科学研究和技术服务业,3.28,2028.61044,2024-09-30,151001
8,信息传输、软件和信息技术服务业,2.66,1644.168228,2024-09-30,151001
9,制造业,68.09,36544.421799,2024-06-30,151001
10,信息传输、软件和信息技术服务业,3.39,1821.86084,2024-06-30,151001
11,科学研究和技术服务业,2.74,1471.122,2024-06-30,151001
12,制造业,65.46,37467.018484,2024-03-31,151001
13,金融业,3.25,1862.4,2024-03-31,151001
14,信息传输、软件和信息技术服务业,2.9,1660.661193,2024-03-31,151001
15,科学研究和技术服务业,2.81,1610.407923,2024-03-31,151001
16,租赁和商务服务业,0.01,3.346016,2024-03-31,151001
17,批发和零售业,0.0,1.575548,2024-03-31,151001
1,制造业,58.11,45348.524208,2024-12-31,121003
2,金融业,7.98,6225.9568,2024-12-31,121003
3,采矿业,7.15,5578.3035,2024-12-31,121003
4,信息传输、软件和信息技术服务业,6.5,5073.577249,2024-12-31,121003
5,批发和零售业,1.09,853.515,2024-12-31,121003
6,住宿和餐饮业,0.95,739.7118,2024-12-31,121003
7,房地产业,0.91,708.3008,2024-12-31,121003
8,交通运输、仓储和邮政业,0.78,606.7644,2024-12-31,121003
9,制造业,60.7,51167.41391,2024-09-30,121003
10,采矿业,16.52,13928.3444,2024-09-30,121003
11,金融业,3.94,3324.3828,2024-09-30,121003
12,交通运输、仓储和邮政业,3.78,3183.547768,2024-09-30,121003
13,电力、热力、燃气及水生产和供应业,2.83,2389.2703,2024-09-30,121003
14,信息传输、软件和信息技术服务业,1.46,1230.262922,2024-09-30,121003
15,制造业,52.66,43728.404475,2024-06-30,121003
16,采矿业,13.56,11256.7594,2024-06-30,121003
17,电力、热力、燃气及水生产和供应业,7.31,6071.7914,2024-06-30,121003
18,信息传输、软件和信息技术服务业,3.23,2680.4294,2024-06-30,121003
19,交通运输、仓储和邮政业,2.76,2288.823522,2024-06-30,121003
20,金融业,1.89,1566.2079,2024-06-30,121003
21,农、林、牧、渔业,0.19,159.551,2024-06-30,121003
22,水利、环境和公共设施管理业,0.0,1.680588,2024-06-30,121003
23,租赁和商务服务业,0.0,0.241912,2024-06-30,121003
24,制造业,72.46,56714.345459,2024-03-31,121003
25,采矿业,13.76,10771.704868,2024-03-31,121003
26,信息传输、软件和信息技术服务业,3.63,2841.704581,2024-03-31,121003
27,金融业,1.57,1228.1616,2024-03-31,121003
28,交通运输、仓储和邮政业,0.74,577.322045,2024-03-31,121003
29,电力、热力、燃气及水生产和供应业,0.4,311.9086,2024-03-31,121003
30,科学研究和技术服务业,0.08,65.077648,2024-03-31,121003
31,水利、环境和公共设施管理业,0.02,16.083928,2024-03-31,121003
32,卫生和社会工作,0.01,8.41856,2024-03-31,121003
33,批发和零售业,0.0,1.554228,2024-03-31,121003
34,租赁和商务服务业,0.0,0.30976,2024-03-31,121003
1,制造业,72.39,278126.667803,2024-12-31,110009
2,金融业,5.03,19322.443559,2024-12-31,110009
3,采矿业,4.43,17038.403089,2024-12-31,110009
4,交通运输、仓储和邮政业,2.39,9192.465182,2024-12-31,110009
5,信息传输、软件和信息技术服务业,2.3,8842.907278,2024-12-31,110009
6,批发和零售业,1.53,5864.532546,2024-12-31,110009
7,科学研究和技术服务业,1.04,4010.16266,2024-12-31,110009
8,文化、体育和娱乐业,0.67,2570.888541,2024-12-31,110009
9,电力、热力、燃气及水生产和供应业,0.45,1720.422025,2024-12-31,110009
10,建筑业,0.38,1442.8442,2024-12-31,110009
11,房地产业,0.11,423.7206,2024-12-31,110009
12,租赁和商务服务业,0.04,171.8835,2024-12-31,110009
13,水利、环境和公共设施管理业,0.03,106.4032,2024-12-31,110009
14,卫生和社会工作,0.02,68.943,2024-12-31,110009
15,教育,0.0,0.450042,2024-12-31,110009
16,制造业,78.9,377782.660678,2024-09-30,110009
17,采矿业,4.46,21375.683195,2024-09-30,110009
18,信息传输、软件和信息技术服务业,3.1,14854.588529,2024-09-30,110009
19,金融业,2.3,11011.1559,2024-09-30,110009
20,交通运输、仓储和邮政业,1.07,5105.38792,2024-09-30,110009
21,批发和零售业,0.5,2375.2344,2024-09-30,110009
22,房地产业,0.39,1886.1197,2024-09-30,110009
23,租赁和商务服务业,0.36,1719.6361,2024-09-30,110009
24,科学研究和技术服务业,0.34,1618.173068,2024-09-30,110009
25,水利、环境和公共设施管理业,0.21,994.0002,2024-09-30,110009
26,电力、热力、燃气及水生产和供应业,0.14,673.014025,2024-09-30,110009
27,农、林、牧、渔业,0.12,571.2612,2024-09-30,110009
28,文化、体育和娱乐业,0.06,274.4716,2024-09-30,110009
29,建筑业,0.05,257.2116,2024-09-30,110009
30,卫生和社会工作,0.02,117.0976,2024-09-30,110009
31,教育,0.0,0.675063,2024-09-30,110009
32,制造业,77.23,352915.05517,2024-06-30,110009
33,采矿业,6.77,30927.8204,2024-06-30,110009
34,信息传输、软件和信息技术服务业,4.43,20221.829932,2024-06-30,110009
35,交通运输、仓储和邮政业,2.34,10708.100016,2024-06-30,110009
36,金融业,1.4,6376.1675,2024-06-30,110009
37,租赁和商务服务业,0.52,2366.3694,2024-06-30,110009
38,文化、体育和娱乐业,0.32,1467.0648,2024-06-30,110009
39,科学研究和技术服务业,0.19,860.694674,2024-06-30,110009
40,批发和零售业,0.16,745.6575,2024-06-30,110009
41,电力、热力、燃气及水生产和供应业,0.11,494.4577,2024-06-30,110009
42,房地产业,0.1,464.9808,2024-06-30,110009
43,教育,0.0,14.21112,2024-06-30,110009
44,水利、环境和公共设施管理业,0.0,2.007768,2024-06-30,110009
45,制造业,79.35,366259.84927,2024-03-31,110009
46,采矿业,6.62,30553.638204,2024-03-31,110009
47,信息传输、软件和信息技术服务业,4.71,21755.297244,2024-03-31,110009
48,交通运输、仓储和邮政业,1.29,5972.186545,2024-03-31,110009
49,金融业,0.9,4176.7497,2024-03-31,110009
50,文化、体育和娱乐业,0.58,2679.1926,2024-03-31,110009
51,科学研究和技术服务业,0.23,1048.272361,2024-03-31,110009
52,批发和零售业,0.09,410.0174,2024-03-31,110009
53,电力、热力、燃气及水生产和供应业,0.08,368.9777,2024-03-31,110009
54,水利、环境和公共设施管理业,0.0,1.586338,2024-03-31,110009
55,建筑业,0.0,1.1998,2024-03-31,110009
56,租赁和商务服务业,0.0,0.30976,2024-03-31,110009
1,制造业,67.04,1533220.475332,2024-12-31,163406
2,信息传输、软件和信息技术服务业,17.55,401447.038114,2024-12-31,163406
3,交通运输、仓储和邮政业,4.65,106263.120482,2024-12-31,163406
4,房地产业,2.15,49211.423184,2024-12-31,163406
5,租赁和商务服务业,1.78,40810.444223,2024-12-31,163406
6,科学研究和技术服务业,0.61,13917.263392,2024-12-31,163406
7,采矿业,0.14,3093.471888,2024-12-31,163406
8,制造业,76.33,1808342.308544,2024-09-30,163406
9,信息传输、软件和信息技术服务业,8.14,192745.283231,2024-09-30,163406
10,金融业,4.78,113171.624812,2024-09-30,163406
11,租赁和商务服务业,1.11,26179.461994,2024-09-30,163406
12,交通运输、仓储和邮政业,1.08,25592.532768,2024-09-30,163406
13,科学研究和技术服务业,1.07,25270.319504,2024-09-30,163406
14,采矿业,0.14,3372.471726,2024-09-30,163406
15,制造业,79.15,1684630.329892,2024-06-30,163406
16,信息传输、软件和信息技术服务业,8.41,178981.125851,2024-06-30,163406
17,金融业,2.11,44839.633344,2024-06-30,163406
18,租赁和商务服务业,1.95,41490.663852,2024-06-30,163406
19,科学研究和技术服务业,1.08,23050.80504,2024-06-30,163406
20,交通运输、仓储和邮政业,1.03,21828.811704,2024-06-30,163406
21,文化、体育和娱乐业,0.03,640.77,2024-06-30,163406
22,制造业,78.53,1704311.645031,2024-03-31,163406
23,信息传输、软件和信息技术服务业,9.3,201911.388687,2024-03-31,163406
24,科学研究和技术服务业,1.03,22385.717,2024-03-31,163406
25,交通运输、仓储和邮政业,0.89,19209.497188,2024-03-31,163406
26,电力、热力、燃气及水生产和供应业,0.38,8260.2744,2024-03-31,163406
27,文化、体育和娱乐业,0.04,810.37,2024-03-31,163406
1,制造业,66.49,13004.179803,2024-12-31,360016
2,金融业,7.45,1457.6997,2024-12-31,360016
3,信息传输、软件和信息技术服务业,1.91,373.712081,2024-12-31,360016
4,批发和零售业,0.66,129.5205,2024-12-31,360016
5,交通运输、仓储和邮政业,0.13,25.47348,2024-12-31,360016
6,水利、环境和公共设施管理业,0.02,3.0429,2024-12-31,360016
7,制造业,61.91,17762.00886,2024-09-30,360016
8,金融业,7.61,2183.6301,2024-09-30,360016
9,信息传输、软件和信息技术服务业,5.46,1567.045028,2024-09-30,360016
10,房地产业,3.14,901.9621,2024-09-30,360016
11,住宿和餐饮业,2.9,832.7514,2024-09-30,360016
12,卫生和社会工作,2.42,695.331457,2024-09-30,360016
13,交通运输、仓储和邮政业,2.2,630.3528,2024-09-30,360016
14,批发和零售业,1.55,444.4162,2024-09-30,360016
15,制造业,54.72,14211.526962,2024-06-30,360016
16,信息传输、软件和信息技术服务业,10.01,2599.7,2024-06-30,360016
17,采矿业,6.92,1797.53563,2024-06-30,360016
18,金融业,4.42,1147.714,2024-06-30,360016
19,电力、热力、燃气及水生产和供应业,1.73,448.43155,2024-06-30,360016
20,制造业,71.93,22644.074054,2024-03-31,360016
21,信息传输、软件和信息技术服务业,8.38,2638.520444,2024-03-31,360016
22,采矿业,7.59,2390.2014,2024-03-31,360016
23,金融业,0.4,124.9126,2024-03-31,360016
24,水利、环境和公共设施管理业,0.03,8.24,2024-03-31,360016
25,科学研究和技术服务业,0.01,1.575021,2024-03-31,360016
26,交通运输、仓储和邮政业,0.0,0.55083,2024-03-31,360016
1,制造业,66.61,56128.830342,2024-12-31,377010
2,金融业,13.58,11441.23198,2024-12-31,377010
3,农、林、牧、渔业,2.96,2495.62145,2024-12-31,377010
4,信息传输、软件和信息技术服务业,2.61,2195.468813,2024-12-31,377010
5,采矿业,1.84,1549.3592,2024-12-31,377010
6,交通运输、仓储和邮政业,1.71,1443.8912,2024-12-31,377010
7,建筑业,1.43,1204.986106,2024-12-31,377010
8,科学研究和技术服务业,1.01,846.966528,2024-12-31,377010
9,房地产业,0.78,660.355,2024-12-31,377010
10,文化、体育和娱乐业,0.28,236.4549,2024-12-31,377010
11,租赁和商务服务业,0.27,226.6472,2024-12-31,377010
12,制造业,74.44,64716.042613,2024-09-30,377010
13,金融业,9.15,7957.55445,2024-09-30,377010
14,农、林、牧、渔业,3.47,3016.1224,2024-09-30,377010
15,信息传输、软件和信息技术服务业,2.42,2105.104632,2024-09-30,377010
16,科学研究和技术服务业,0.93,805.726152,2024-09-30,377010
17,建筑业,0.81,705.248838,2024-09-30,377010
18,交通运输、仓储和邮政业,0.55,475.8884,2024-09-30,377010
19,采矿业,0.47,405.429,2024-09-30,377010
20,租赁和商务服务业,0.26,227.9368,2024-09-30,377010
21,制造业,74.28,56633.630308,2024-06-30,377010
22,农、林、牧、渔业,4.21,3209.9057,2024-06-30,377010
23,金融业,2.89,2202.01025,2024-06-30,377010
24,建筑业,1.13,858.5606,2024-06-30,377010
25,信息传输、软件和信息技术服务业,1.11,843.56727,2024-06-30,377010
26,科学研究和技术服务业,0.79,603.063558,2024-06-30,377010
27,采矿业,0.52,392.6895,2024-06-30,377010
28,交通运输、仓储和邮政业,0.5,377.6002,2024-06-30,377010
29,租赁和商务服务业,0.26,195.616312,2024-06-30,377010
30,制造业,80.21,61269.837216,2024-03-31,377010
31,金融业,2.55,1949.00804,2024-03-31,377010
32,农、林、牧、渔业,1.55,1184.899,2024-03-31,377010
33,建筑业,1.17,891.2289,2024-03-31,377010
34,科学研究和技术服务业,0.93,710.627076,2024-03-31,377010
35,信息传输、软件和信息技术服务业,0.44,333.10695,2024-03-31,377010
36,租赁和商务服务业,0.0,0.30976,2024-03-31,377010
1,制造业,67.65,29974.329267,2024-12-31,210004
2,金融业,11.99,5312.851851,2024-12-31,210004
3,信息传输、软件和信息技术服务业,6.38,2828.442044,2024-12-31,210004
4,科学研究和技术服务业,1.55,687.985756,2024-12-31,210004
5,文化、体育和娱乐业,1.21,535.9859,2024-12-31,210004
6,租赁和商务服务业,1.07,474.670464,2024-12-31,210004
7,电力、热力、燃气及水生产和供应业,0.83,369.624868,2024-12-31,210004
8,农、林、牧、渔业,0.78,347.545,2024-12-31,210004
9,批发和零售业,0.73,325.203562,2024-12-31,210004
10,房地产业,0.57,254.3896,2024-12-31,210004
11,卫生和社会工作,0.47,206.6592,2024-12-31,210004
12,住宿和餐饮业,0.45,198.265,2024-12-31,210004
13,水利、环境和公共设施管理业,0.33,146.206186,2024-12-31,210004
14,采矿业,0.21,92.7476,2024-12-31,210004
15,交通运输、仓储和邮政业,0.08,34.852955,2024-12-31,210004
16,建筑业,0.02,8.618889,2024-12-31,210004
17,制造业,70.54,32070.709993,2024-09-30,210004
18,金融业,13.67,6216.448136,2024-09-30,210004
19,信息传输、软件和信息技术服务业,4.25,1930.267476,2024-09-30,210004
20,农、林、牧、渔业,1.76,800.942524,2024-09-30,210004
21,租赁和商务服务业,1.59,725.0136,2024-09-30,210004
22,房地产业,1.0,453.4432,2024-09-30,210004
23,采矿业,0.66,297.9743,2024-09-30,210004
24,批发和零售业,0.26,118.861281,2024-09-30,210004
25,科学研究和技术服务业,0.21,97.458976,2024-09-30,210004
26,水利、环境和公共设施管理业,0.05,22.0965,2024-09-30,210004
27,建筑业,0.02,8.660871,2024-09-30,210004
28,交通运输、仓储和邮政业,0.0,1.0887,2024-09-30,210004
29,电力、热力、燃气及水生产和供应业,0.0,0.601392,2024-09-30,210004
30,制造业,71.11,29546.431847,2024-06-30,210004
31,金融业,8.68,3607.574593,2024-06-30,210004
32,采矿业,5.13,2133.3386,2024-06-30,210004
33,农、林、牧、渔业,3.73,1551.83244,2024-06-30,210004
34,信息传输、软件和信息技术服务业,2.17,900.368605,2024-06-30,210004
35,租赁和商务服务业,2.03,844.281324,2024-06-30,210004
36,科学研究和技术服务业,1.01,421.115805,2024-06-30,210004
37,电力、热力、燃气及水生产和供应业,0.43,177.147136,2024-06-30,210004
