date,close,daily_return,cumulative_return,rolling_peak,drawdown
2024-02-02,214.29,0.01891,1.1429,241.32,-0.11200895077076083
2024-02-05,217.94,0.01705,1.1794,241.32,-0.09688380573512347
2024-02-06,218.7,0.00347,1.187,241.32,-0.09373446046742916
2024-02-07,217.82,-0.00399,1.1782,241.32,-0.09738107077739101
2024-02-08,214.67,-0.0145,1.1467,241.32,-0.11043427813691367
2024-02-09,212.64,-0.00943,1.1264,241.32,-0.11884634510193937
2024-02-12,214.24,0.00753,1.1424,241.32,-0.11221614453837223
2024-02-13,213.52,-0.00338,1.1352,241.32,-0.11519973479197738
2024-02-14,218.76,0.02455,1.1876,241.32,-0.09348582794629538
2024-02-15,222.58,0.01746,1.2258,241.32,-0.07765622410077896
2024-02-16,220.81,-0.00798,1.2081,241.32,-0.08499088347422507
2024-02-19,217.08,-0.01688,1.1708,241.32,-0.1004475385380407
2024-02-20,215.52,-0.0072,1.1552,241.32,-0.10691198408751858
2024-02-21,219.01,0.0162,1.1901,241.32,-0.09244985910823804
2024-02-22,217.51,-0.00685,1.1751,241.32,-0.09866567213658214
2024-02-23,219.39,0.00867,1.1939,241.32,-0.09087518647439088
2024-02-26,217.76,-0.00746,1.1776,241.32,-0.09762970329852479
2024-02-27,219.0,0.00573,1.19,241.32,-0.09249129786176029
2024-02-28,220.85,0.00841,1.2085,241.32,-0.08482512846013592
2024-02-29,224.17,0.01504,1.2417,241.32,-0.07106746229073432
2024-03-01,228.99,0.02153,1.2899,241.32,-0.0510939830929885
2024-03-04,233.52,0.01975,1.3352,241.32,-0.03232222774738929
2024-03-05,231.9,-0.00694,1.319,241.32,-0.039035305818000944
2024-03-06,231.58,-0.00138,1.3158,241.32,-0.040361345930714325
2024-03-07,227.81,-0.01627,1.2781,241.32,-0.055983756008619226
2024-03-08,227.2,-0.00267,1.272,241.32,-0.05851151997347922
2024-03-11,227.45,0.0011,1.2745,241.32,-0.05747555113542187
2024-03-12,226.29,-0.00511,1.2629,241.32,-0.06228244654400796
2024-03-13,224.81,-0.00655,1.2481,241.32,-0.06841538206530744
2024-03-14,228.34,0.01572,1.2834,241.32,-0.05378750207193764
2024-03-15,231.52,0.01391,1.3152,241.32,-0.0406099784518481
2024-03-18,233.03,0.00654,1.3303,241.32,-0.03435272666998174
2024-03-19,228.89,-0.01777,1.2889,241.32,-0.051508370628211536
2024-03-20,229.73,0.00366,1.2973,241.32,-0.048027515332338816
2024-03-21,228.62,-0.00482,1.2862,241.32,-0.0526272169733134
2024-03-22,233.15,0.01983,1.3315,241.32,-0.03385546162771419
2024-03-25,227.23,-0.02538,1.2723,241.32,-0.05838720371291233
2024-03-26,225.56,-0.00735,1.2556,241.32,-0.06530747555113539
2024-03-27,223.81,-0.00776,1.2381,241.32,-0.07255925741753684
2024-03-28,222.47,-0.00602,1.2247,241.32,-0.07811205038952426
2024-03-29,225.72,0.01463,1.2572,241.32,-0.0646444554947787
2024-04-01,218.19,-0.03336,1.1819,241.32,-0.09584783689706612
2024-04-02,217.7,-0.00227,1.177,241.32,-0.09787833581965856
2024-04-03,220.55,0.01309,1.2055,241.32,-0.08606829106580467
2024-04-04,223.85,0.01496,1.2385,241.32,-0.0723935024034477
2024-04-05,222.23,-0.00721,1.2223,241.32,-0.07910658047405936
2024-04-08,220.21,-0.00911,1.2021,241.32,-0.08747720868556268
2024-04-09,221.48,0.00577,1.2148,241.32,-0.08221448698823142
2024-04-10,222.13,0.00294,1.2213,241.32,-0.07952096800928227
2024-04-11,222.52,0.00176,1.2252,241.32,-0.07790485662191274
2024-04-12,210.42,-0.05437,1.1042,241.32,-0.12804574838388863
2024-04-15,207.14,-0.01559,1.0714,241.32,-0.1416376595392011
2024-04-16,204.7,-0.01177,1.047,241.32,-0.15174871539864082
2024-04-17,206.77,0.01007,1.0677,241.32,-0.14317089341952588
2024-04-18,202.6,-0.02014,1.026,241.32,-0.16045085363832257
2024-04-19,199.68,-0.01443,0.9968,241.32,-0.17255096966683237
2024-04-22,199.38,-0.00149,0.9938,241.32,-0.17379413227250123
2024-04-23,195.81,-0.01792,0.9581,241.32,-0.18858776727996018
2024-04-24,197.78,0.01007,0.9778,241.32,-0.18042433283606826
2024-04-25,196.81,-0.00493,0.9681,241.32,-0.18444389192773078
2024-04-26,202.18,0.02733,1.0218,241.32,-0.16219128128625887
2024-04-29,200.49,-0.00838,1.0049,241.32,-0.16919443063152653
2024-04-30,198.97,-0.00761,0.9897,241.32,-0.1754931211669153
2024-05-01,201.44,0.01241,1.0144,241.32,-0.16525774904690865
2024-05-02,199.67,-0.00875,0.9967,241.32,-0.17259240842035475
2024-05-03,204.2,0.02267,1.042,241.32,-0.15382065307475554
2024-05-06,205.78,0.00775,1.0578,241.32,-0.14727333001823303
2024-05-07,205.03,-0.00366,1.0503,241.32,-0.15038123653240507
2024-05-08,204.7,-0.00158,1.047,241.32,-0.15174871539864082
2024-05-09,213.32,0.04209,1.1332,241.32,-0.11602850986242334
2024-05-10,214.99,0.00784,1.1499,241.32,-0.10910823802420017
2024-05-13,215.62,0.00293,1.1562,241.32,-0.10649759655229567
2024-05-14,215.37,-0.00117,1.1537,241.32,-0.10753356539035301
2024-05-15,218.77,0.01579,1.1877,241.32,-0.09344438919277301
2024-05-16,214.12,-0.02127,1.1412,241.32,-0.11271340958063977
2024-05-17,213.71,-0.00188,1.1371,241.32,-0.11441239847505381
2024-05-20,205.09,-0.04034,1.0509,241.32,-0.1501326040112713
2024-05-21,203.66,-0.00698,1.0366,241.32,-0.1560583457649594
2024-05-22,206.32,0.01304,1.0632,241.32,-0.14503563732802918
2024-05-23,210.61,0.02079,1.1061,241.32,-0.12725841206696495
2024-05-24,212.62,0.00954,1.1262,241.32,-0.11892922260898388
2024-05-27,214.75,0.01003,1.1475,241.32,-0.11010276810873526
2024-05-28,209.57,-0.02413,1.0957,241.32,-0.1315680424332836
2024-05-29,207.66,-0.00909,1.0766,241.32,-0.13948284435604175
2024-05-30,212.26,0.02213,1.1226,241.32,-0.12042101773578652
2024-05-31,210.81,-0.00685,1.1081,241.32,-0.1264296369965191
2024-06-03,210.55,-0.00122,1.1055,241.32,-0.12750704458809872
2024-06-04,208.25,-0.01093,1.0825,241.32,-0.1370379578982264
2024-06-05,205.58,-0.01279,1.0558,241.32,-0.14810210508867885
2024-06-06,204.34,-0.00607,1.0434,241.32,-0.15324051052544335
2024-06-07,202.53,-0.00884,1.0253,241.32,-0.1607409249129786
2024-06-10,205.49,0.01463,1.0549,241.32,-0.14847505387037951
2024-06-11,206.29,0.00387,1.0629,241.32,-0.14515995358859607
2024-06-12,209.49,0.01552,1.0949,241.32,-0.1318995524614619
2024-06-13,205.43,-0.01936,1.0543,241.32,-0.1487236863915133
2024-06-14,209.24,0.01852,1.0924,241.32,-0.13293552129951924
2024-06-17,209.46,0.00106,1.0946,241.32,-0.1320238687220288
2024-06-18,215.2,0.02742,1.152,241.32,-0.10823802420023208
2024-06-19,215.2,-2e-05,1.152,241.32,-0.10823802420023208
2024-06-20,210.7,-0.0209,1.107,241.32,-0.1268854632852644
2024-06-21,214.78,0.01937,1.1478,241.32,-0.10997845184816837
2024-06-24,214.52,-0.00123,1.1452,241.32,-0.11105585943974798
2024-06-25,207.99,-0.03046,1.0799,241.32,-0.138115365489806
2024-06-26,208.58,0.00286,1.0858,241.32,-0.13567047903199064
2024-06-27,209.44,0.0041,1.0944,241.32,-0.13210674622907342
2024-06-28,212.86,0.01635,1.1286,241.32,-0.11793469252444878
2024-07-01,201.95,-0.05127,1.0195,241.32,-0.1631443726172717
2024-07-02,205.46,0.01741,1.0546,241.32,-0.1485993701309464
2024-07-03,204.2,-0.00613,1.042,241.32,-0.15382065307475554
2024-07-04,210.06,0.02868,1.1006,241.32,-0.12953754351069116
2024-07-05,204.99,-0.02417,1.0499,241.32,-0.15054699154649423
2024-07-08,206.76,0.00866,1.0676,241.32,-0.14321233217304824
2024-07-09,208.15,0.00672,1.0815,241.32,-0.1374523454334493
2024-07-10,207.03,-0.00537,1.0703,241.32,-0.14209348582794626
2024-07-11,204.86,-0.01047,1.0486,241.32,-0.15108569534228403
2024-07-12,203.91,-0.00467,1.0391,241.32,-0.15502237692690202
2024-07-15,203.03,-0.00428,1.0303,241.32,-0.15866898723686387
2024-07-16,199.5,-0.01742,0.995,241.32,-0.1732968672302337
2024-07-17,202.52,0.01515,1.0252,241.32,-0.16078236366650084
2024-07-18,199.46,-0.01509,0.9946,241.32,-0.17346262224432282
2024-07-19,202.57,0.01559,1.0257,241.32,-0.16057516989888945
2024-07-22,197.47,-0.02519,0.9747,241.32,-0.18170893419525938
2024-07-23,197.11,-0.00182,0.9711,241.32,-0.1832007293220619
2024-07-24,196.79,-0.0016,0.9679,241.32,-0.18452676943477542
2024-07-25,196.9,0.00052,0.969,241.32,-0.18407094314603012
2024-07-26,199.77,0.01462,0.9977,241.32,-0.1721780208851317
2024-07-29,199.34,-0.00218,0.9934,241.32,-0.17395988728659037
2024-07-30,198.16,-0.00589,0.9816,241.32,-0.1788496602022211
2024-07-31,197.74,-0.00214,0.9774,241.32,-0.1805900878501574
2024-08-01,200.7,0.01497,1.007,241.32,-0.16832421680755846
2024-08-02,197.34,-0.01673,0.9734,241.32,-0.1822476379910492
2024-08-05,194.57,-0.01405,0.9457,241.32,-0.19372617271672468
2024-08-06,189.2,-0.02762,0.892,241.32,-0.21597878335819662
2024-08-07,194.9,0.03015,0.949,241.32,-0.19235869385048893
2024-08-08,191.77,-0.01607,0.9177,241.32,-0.20532902370296696
2024-08-09,186.67,-0.02659,0.8667,241.32,-0.226462787999337
2024-08-12,184.62,-0.01098,0.8462,241.32,-0.23495773247140722
2024-08-13,183.12,-0.00813,0.8312,241.32,-0.24117354549975134
2024-08-14,187.15,0.022,0.8715,241.32,-0.2244737278302668
2024-08-15,186.03,-0.00599,0.8603,241.32,-0.22911486822476376
2024-08-16,186.95,0.00498,0.8695,241.32,-0.22530250290071277
2024-08-19,182.24,-0.02522,0.8224,241.32,-0.2448201558097132
2024-08-20,182.92,0.00377,0.8292,241.32,-0.24200232057019727
2024-08-21,178.69,-0.02316,0.7869,241.32,-0.2595309133101276
2024-08-22,178.01,-0.0038,0.7801,241.32,-0.26234874854964363
2024-08-23,176.18,-0.01027,0.7618,241.32,-0.26993204044422336
2024-08-26,176.46,0.00159,0.7646,241.32,-0.26877175534559916
2024-08-27,178.22,0.00995,0.7822,241.32,-0.26147853472567545
2024-08-28,174.9,-0.01862,0.749,241.32,-0.27523620089507705
2024-08-29,172.15,-0.01573,0.7215,241.32,-0.2866318581137079
2024-08-30,172.76,0.00356,0.7276,241.32,-0.284104094148848
2024-09-02,174.61,0.01072,0.7461,241.32,-0.2764379247472235
2024-09-03,178.33,0.0213,0.7833,241.32,-0.26102270843693015
2024-09-04,177.25,-0.00609,0.7725,241.32,-0.26549809381733797
2024-09-05,173.55,-0.02088,0.7355,241.32,-0.2808304326205867
2024-09-06,174.15,0.00346,0.7415,241.32,-0.2783441074092491
2024-09-09,172.27,-0.01077,0.7227,241.32,-0.28613459307144035
2024-09-10,170.09,-0.01265,0.7009,241.32,-0.2951682413393005
2024-09-11,173.69,0.02117,0.7369,241.32,-0.28025029007127467
2024-09-12,175.38,0.00972,0.7538,241.32,-0.273247140726007
2024-09-13,173.66,-0.00981,0.7366,241.32,-0.2803746063318415
2024-09-16,173.74,0.00048,0.7374,241.32,-0.28004309630366314
2024-09-17,173.66,-0.00049,0.7366,241.32,-0.2803746063318415
2024-09-18,174.2,0.00314,0.742,241.32,-0.2781369136416377
2024-09-19,173.31,-0.00514,0.7331,241.32,-0.2818249627051218
2024-09-20,168.66,-0.0268,0.6866,241.32,-0.30109398309298857
2024-09-23,166.4,-0.01341,0.664,241.32,-0.31045914138902697
2024-09-24,165.24,-0.00696,0.6524,241.32,-0.31526603679761306
2024-09-25,165.43,0.00116,0.6543,241.32,-0.3144787004806895
2024-09-26,162.96,-0.01494,0.6296,241.32,-0.3247140726006961
2024-09-27,163.52,0.00345,0.6352,241.32,-0.32239350240344766
2024-09-30,162.74,-0.00478,0.6274,241.32,-0.3256257251781866
2024-10-01,161.07,-0.01026,0.6107,241.32,-0.33254599701640974
2024-10-02,158.23,-0.01767,0.5823,241.32,-0.34431460301674127
2024-10-03,159.37,0.00722,0.5937,241.32,-0.3395905851151997
2024-10-04,160.47,0.0069,0.6047,241.32,-0.33503232222774737
2024-10-07,162.45,0.01235,0.6245,241.32,-0.3268274490303332
2024-10-08,163.87,0.00871,0.6387,241.32,-0.3209431460301674
2024-10-09,165.47,0.0098,0.6547,241.32,-0.3143129454666003
2024-10-10,166.51,0.00629,0.6651,241.32,-0.3100033151002818
2024-10-11,162.39,-0.02475,0.6239,241.32,-0.32707608155146695
2024-10-14,161.86,-0.0033,0.6186,241.32,-0.32927233548814844
2024-10-15,158.62,-0.02002,0.5862,241.32,-0.34269849162937177
2024-10-16,161.89,0.0206,0.6189,241.32,-0.3291480192275817
2024-10-17,161.97,0.00055,0.6197,241.32,-0.32881650919940325
2024-10-18,165.08,0.01916,0.6508,241.32,-0.31592905685396977
2024-10-21,162.74,-0.01419,0.6274,241.32,-0.3256257251781866
2024-10-22,162.64,-0.00058,0.6264,241.32,-0.3260401127134096
2024-10-23,163.38,0.00457,0.6338,241.32,-0.3229736449527598
2024-10-24,162.72,-0.00405,0.6272,241.32,-0.3257086026852312
2024-10-25,163.29,0.00347,0.6329,241.32,-0.3233465937344605
2024-10-28,166.92,0.02224,0.6692,241.32,-0.3083043262058678
2024-10-29,164.55,-0.01421,0.6455,241.32,-0.31812531079065137
2024-10-30,158.38,-0.0375,0.5838,241.32,-0.34369302171390687
2024-10-31,162.17,0.02396,0.6217,241.32,-0.32798773412895743
2024-11-01,160.43,-0.01073,0.6043,241.32,-0.33519807724183653
2024-11-04,163.16,0.01703,0.6316,241.32,-0.3238852975302503
2024-11-05,164.83,0.0102,0.6483,241.32,-0.3169650256920271
2024-11-06,164.43,-0.00239,0.6443,241.32,-0.3186225758329189
2024-11-07,165.46,0.00626,0.6546,241.32,-0.31435438422012263
2024-11-08,162.85,-0.01579,0.6285,241.32,-0.3251698988894414
2024-11-11,163.18,0.002,0.6318,241.32,-0.32380242002320564
2024-11-12,164.7,0.00936,0.647,241.32,-0.317503729487817
2024-11-13,162.98,-0.01048,0.6298,241.32,-0.3246311950936516
2024-11-14,162.2,-0.00476,0.622,241.32,-0.32786341786839057
2024-11-15,163.06,0.00528,0.6306,241.32,-0.3242996850654732
2024-11-18,166.31,0.01994,0.6631,241.32,-0.31083209017072766
2024-11-19,166.43,0.0007,0.6643,241.32,-0.3103348251284601
2024-11-20,165.51,-0.00549,0.6551,241.32,-0.3141471904525112
2024-11-21,165.29,-0.00137,0.6529,241.32,-0.31505884303000165
2024-11-22,168.19,0.01757,0.6819,241.32,-0.3030416045085364
2024-11-25,166.75,-0.00855,0.6675,241.32,-0.3090087850157467
2024-11-26,166.15,-0.0036,0.6615,241.32,-0.3114951102270843
2024-11-27,164.75,-0.00842,0.6475,241.32,-0.3172965357202055
2024-11-28,164.39,-0.00221,0.6439,241.32,-0.31878833084700814
2024-11-29,165.02,0.00385,0.6502,241.32,-0.31617768937510354
2024-12-02,167.62,0.01574,0.6762,241.32,-0.3054036134593071
2024-12-03,162.58,-0.03006,0.6258,241.32,-0.32628874523454326
2024-12-04,164.01,0.0088,0.6401,241.32,-0.32036300348085534
2024-12-05,162.01,-0.01218,0.6201,241.32,-0.32865075418531414
2024-12-06,163.53,0.00935,0.6353,241.32,-0.3223520636499254
2024-12-09,166.59,0.01872,0.6659,241.32,-0.3096718050721034
2024-12-10,169.12,0.01519,0.6912,241.32,-0.299187800430963
2024-12-11,169.63,0.00304,0.6963,241.32,-0.29707442400132605
2024-12-12,171.81,0.01285,0.7181,241.32,-0.2880407757334659
2024-12-13,169.59,-0.01293,0.6959,241.32,-0.29724017901541516
2024-12-16,169.55,-0.00023,0.6955,241.32,-0.2974059340295043
2024-12-17,173.42,0.02278,0.7342,241.32,-0.2813691364163766
2024-12-18,171.56,-0.01069,0.7156,241.32,-0.28907674457152327
2024-12-19,172.18,0.00361,0.7218,241.32,-0.28650754185314103
2024-12-20,171.39,-0.0046,0.7139,241.32,-0.28978120338140234
2024-12-23,171.03,-0.00208,0.7103,241.32,-0.2912729985082049
2024-12-24,172.17,0.00664,0.7217,241.32,-0.2865489806066634
2024-12-25,171.62,-0.00316,0.7162,241.32,-0.2888281120503895
2024-12-26,171.74,0.0007,0.7174,241.32,-0.28833084700812195
2024-12-27,170.62,-0.00657,0.7062,241.32,-0.29297198740261887
2024-12-30,166.23,-0.02571,0.6623,241.32,-0.31116360019890604
2024-12-31,166.82,0.00355,0.6682,241.32,-0.30871871374109067
2025-01-01,168.01,0.00712,0.6801,241.32,-0.3037875020719377
2025-01-02,171.5,0.02079,0.715,241.32,-0.28932537709265704
2025-01-03,171.3,-0.00116,0.713,241.32,-0.29015415216310286
2025-01-06,167.97,-0.01947,0.6797,241.32,-0.30395325708602683
2025-01-07,166.26,-0.01018,0.6626,241.32,-0.31103928393833913
2025-01-08,167.68,0.00859,0.6768,241.32,-0.30515498093817334
2025-01-09,167.6,-0.00048,0.676,241.32,-0.3054864909663517
2025-01-10,168.41,0.0048,0.6841,241.32,-0.3021299519310459
2025-01-13,167.67,-0.00437,0.6767,241.32,-0.3051964196916957
2025-01-14,172.34,0.02786,0.7234,241.32,-0.2858445217967843
2025-01-15,176.79,0.02581,0.7679,241.32,-0.2674042764793635
2025-01-16,174.54,-0.01276,0.7454,241.32,-0.2767279960218797
2025-01-17,176.97,0.01393,0.7697,241.32,-0.26665837891596217
2025-01-20,177.88,0.00516,0.7788,241.32,-0.2628874523454334
2025-01-21,178.05,0.00095,0.7805,241.32,-0.2621829935355544
2025-01-22,175.96,-0.01172,0.7596,241.32,-0.27084369302171385
2025-01-23,180.23,0.02426,0.8023,241.32,-0.2531493452676944
2025-01-24,183.41,0.01765,0.8341,241.32,-0.23997182164760483
2025-01-27,179.67,-0.02038,0.7967,241.32,-0.25546991546494285
2025-01-28,183.41,0.02081,0.8341,241.32,-0.23997182164760483
2025-01-29,183.45,0.00019,0.8345,241.32,-0.2398060666335157
2025-01-30,182.0,-0.00792,0.82,241.32,-0.2458146858942483
2025-01-31,179.56,-0.01341,0.7956,241.32,-0.25592574175368804
2025-02-03,182.15,0.01445,0.8215,241.32,-0.24519310459141386
2025-02-04,183.34,0.00655,0.8334,241.32,-0.24026189292226086
2025-02-05,181.16,-0.01193,0.8116,241.32,-0.24929554119012098
2025-02-06,179.16,-0.01101,0.7916,241.32,-0.2575832918945798
2025-02-07,178.29,-0.00487,0.7829,241.32,-0.2611884634510194
2025-02-10,177.1,-0.00668,0.771,241.32,-0.26611967512017237
2025-02-11,178.59,0.0084,0.7859,241.32,-0.25994530084535056
2025-02-12,179.7,0.00624,0.797,241.32,-0.25534559920437594
2025-02-13,178.18,-0.00847,0.7818,241.32,-0.26164428973976456
2025-02-14,174.03,-0.02328,0.7403,241.32,-0.27884137245151663
2025-02-17,170.8,-0.01859,0.708,241.32,-0.29222608983921755
2025-02-18,173.08,0.01337,0.7308,241.32,-0.28277805403613454
2025-02-19,170.71,-0.01367,0.7071,241.32,-0.29259903862091824
2025-02-20,171.11,0.00236,0.7111,241.32,-0.29094148848002643
2025-02-21,166.87,-0.02482,0.6687,241.32,-0.30851151997347914
2025-02-24,167.95,0.00651,0.6795,241.32,-0.3040361345930715
2025-02-25,172.75,0.02858,0.7275,241.32,-0.28414553290237027
2025-02-26,169.56,-0.01851,0.6956,241.32,-0.2973644952759821
2025-02-27,171.04,0.00872,0.7104,241.32,-0.29123155975468257
2025-02-28,171.84,0.0047,0.7184,241.32,-0.287916459472899
2025-03-03,174.26,0.01406,0.7426,241.32,-0.2778882811205039
2025-03-04,174.06,-0.00115,0.7406,241.32,-0.2787170561909497
2025-03-05,174.87,0.00471,0.7487,241.32,-0.2753605171556439
2025-03-06,175.47,0.00339,0.7547,241.32,-0.2728741919443063
2025-03-07,177.06,0.00906,0.7706,241.32,-0.26628543013426154
2025-03-10,175.03,-0.01142,0.7503,241.32,-0.2746974970992872
2025-03-11,175.65,0.00354,0.7565,241.32,-0.27212829438090497
2025-03-12,177.85,0.0125,0.7785,241.32,-0.26301176860600034
2025-03-13,181.0,0.01769,0.81,241.32,-0.2499585612464777
2025-03-14,182.43,0.00794,0.8243,241.32,-0.2440328194927896
2025-03-17,179.57,-0.01566,0.7957,241.32,-0.25588430300016574
2025-03-18,175.66,-0.02178,0.7566,241.32,-0.2720868556273827
2025-03-19,176.84,0.00668,0.7684,241.32,-0.267197082711752
2025-03-20,174.38,-0.01392,0.7438,241.32,-0.27739101607823635
2025-03-21,176.64,0.01299,0.7664,241.32,-0.26802585778219795
2025-03-24,176.04,-0.00342,0.7604,241.32,-0.2705121829935356
2025-03-25,178.75,0.01542,0.7875,241.32,-0.25928228078899385
2025-03-26,184.39,0.03157,0.8439,241.32,-0.23591082380242007
2025-03-27,184.37,-0.00015,0.8437,241.32,-0.23599370130946457
2025-03-28,184.19,-0.00093,0.8419,241.32,-0.2367395988728659
2025-03-31,187.04,0.01545,0.8704,241.32,-0.2249295541190121
2025-04-01,190.06,0.01618,0.9006,241.32,-0.21241505055527926
2025-04-02,194.9,0.02542,0.949,241.32,-0.19235869385048893
2025-04-03,195.6,0.0036,0.956,241.32,-0.1894579811039284
2025-04-04,193.95,-0.00843,0.9395,241.32,-0.19629537543510694
2025-04-07,194.12,0.00086,0.9412,241.32,-0.19559091662522787
2025-04-08,192.51,-0.00829,0.9251,241.32,-0.20226255594231726
2025-04-09,193.32,0.00423,0.9332,241.32,-0.19890601690701143
2025-04-10,191.03,-0.01184,0.9103,241.32,-0.20839549146361674
2025-04-11,193.67,0.01383,0.9367,241.32,-0.19745566053373118
2025-04-14,195.78,0.01086,0.9578,241.32,-0.18871208354052707
2025-04-15,196.32,0.00277,0.9632,241.32,-0.18647439085032322
2025-04-16,196.54,0.00112,0.9654,241.32,-0.18556273827283276
2025-04-17,196.13,-0.0021,0.9613,241.32,-0.18726172716724682
2025-04-18,200.01,0.01978,1.0001,241.32,-0.17118349080059672
2025-04-21,203.6,0.01797,1.036,241.32,-0.15630697828609316
2025-04-22,204.18,0.00286,1.0418,241.32,-0.15390353058180004
2025-04-23,201.8,-0.01167,1.018,241.32,-0.163765953920106
2025-04-24,198.51,-0.01631,0.9851,241.32,-0.17739930382894084
2025-04-25,199.48,0.00492,0.9948,241.32,-0.17337974473727832
2025-04-28,197.79,-0.0085,0.9779,241.32,-0.180382894082546
2025-04-29,199.3,0.00765,0.993,241.32,-0.17412564230067953
2025-04-30,198.33,-0.00486,0.9833,241.32,-0.17814520139234205
2025-05-01,200.71,0.01197,1.0071,241.32,-0.16828277805403608
2025-05-02,201.46,0.00376,1.0146,241.32,-0.16517487153986402
2025-05-05,204.53,0.01522,1.0453,241.32,-0.15245317420851978
2025-05-06,198.06,-0.03164,0.9806,241.32,-0.17926404773744403
2025-05-07,197.55,-0.00254,0.9755,241.32,-0.181377424167081
2025-05-08,204.05,0.03289,1.0405,241.32,-0.15444223437758986
2025-05-09,196.8,-0.03555,0.968,241.32,-0.18448533068125303
2025-05-12,199.35,0.01297,0.9935,241.32,-0.17391844853306812
2025-05-13,200.71,0.00681,1.0071,241.32,-0.16828277805403608
2025-05-14,204.6,0.01939,1.046,241.32,-0.15216310293386376
2025-05-15,204.24,-0.00177,1.0424,241.32,-0.15365489806066626
2025-05-16,207.92,0.01801,1.0792,241.32,-0.13840543676446215
2025-05-19,211.74,0.0184,1.1174,241.32,-0.12257583291894573
2025-05-20,212.5,0.0036,1.125,241.32,-0.11942648765125143
2025-05-21,209.08,-0.01613,1.0908,241.32,-0.13359854135587593
2025-05-22,212.0,0.01399,1.12,241.32,-0.12149842532736613
2025-05-23,209.17,-0.01336,1.0917,241.32,-0.1332255925741754
2025-05-26,208.91,-0.00124,1.0891,241.32,-0.134303000165755
2025-05-27,211.93,0.01448,1.1193,241.32,-0.12178849660202216
2025-05-28,215.45,0.01658,1.1545,241.32,-0.10720205536217473
2025-05-29,214.52,-0.0043,1.1452,241.32,-0.11105585943974798
2025-05-30,216.63,0.00984,1.1663,241.32,-0.102312282446544
2025-06-02,211.95,-0.02162,1.1195,241.32,-0.12170561909497765
2025-06-03,210.66,-0.0061,1.1066,241.32,-0.12705121829935354
2025-06-04,215.3,0.02205,1.153,241.32,-0.10782363666500905
2025-06-05,219.66,0.02023,1.1966,241.32,-0.0897563401292889
2025-06-06,221.96,0.01045,1.2196,241.32,-0.08022542681916123
2025-06-09,221.67,-0.00131,1.2167,241.32,-0.08142715067130783
2025-06-10,224.56,0.01304,1.2456,241.32,-0.0694513509033648
2025-06-11,224.65,0.00041,1.2465,241.32,-0.06907840212166413
2025-06-12,225.36,0.00319,1.2536,241.32,-0.06613625062158122
2025-06-13,225.82,0.00203,1.2582,241.32,-0.06423006795955578
2025-06-16,223.45,-0.0105,1.2345,241.32,-0.07405105254433948
2025-06-17,225.97,0.01128,1.2597,241.32,-0.06360848665672135
2025-06-18,222.64,-0.01476,1.2264,241.32,-0.07740759157964532
2025-06-19,225.31,0.012,1.2531,241.32,-0.06634344438919274
2025-06-20,222.34,-0.01318,1.2234,241.32,-0.07865075418531406
2025-06-23,220.18,-0.00972,1.2018,241.32,-0.08760152494612956
2025-06-24,211.27,-0.04044,1.1127,241.32,-0.12452345433449355
2025-06-25,210.95,-0.00151,1.1095,241.32,-0.12584949444720706
2025-06-26,211.69,0.00349,1.1169,241.32,-0.12278302668655726
2025-06-27,214.39,0.01274,1.1439,241.32,-0.1115945632355379
2025-06-30,218.62,0.01976,1.1862,241.32,-0.09406597049560744
2025-07-01,214.06,-0.02086,1.1406,241.32,-0.11296204210177355
2025-07-02,217.28,0.01503,1.1728,241.32,-0.09961876346759486
2025-07-03,215.98,-0.00598,1.1598,241.32,-0.10500580142549314
2025-07-04,215.92,-0.00029,1.1592,241.32,-0.10525443394662691
2025-07-07,215.75,-0.00078,1.1575,241.32,-0.10595889275650586
2025-07-08,214.51,-0.00577,1.1451,241.32,-0.11109729819327036
2025-07-09,211.9,-0.01215,1.119,241.32,-0.12191281286258905
2025-07-10,212.92,0.0048,1.1292,241.32,-0.11768606000331512
2025-07-11,215.58,0.01251,1.1558,241.32,-0.1066633515663848
2025-07-14,211.8,-0.01752,1.118,241.32,-0.12232720039781196
2025-07-15,211.9,0.00047,1.119,241.32,-0.12191281286258905
2025-07-16,210.13,-0.00837,1.1013,241.32,-0.12924747223603514
2025-07-17,213.62,0.01664,1.1362,241.32,-0.11478534725675447
2025-07-18,215.31,0.00791,1.1531,241.32,-0.10778219791148679
2025-07-21,220.19,0.02263,1.2019,241.32,-0.08756008619260731
2025-07-22,215.41,-0.02171,1.1541,241.32,-0.10736781037626388
2025-07-23,218.8,0.01575,1.188,241.32,-0.09332007293220612
2025-07-24,219.48,0.00311,1.1948,241.32,-0.09050223769269022
2025-07-25,217.33,-0.00977,1.1733,241.32,-0.09941156969998334
2025-07-28,219.04,0.00784,1.1904,241.32,-0.09232554284767115
2025-07-29,224.18,0.02346,1.2418,241.32,-0.07102602353721195
2025-07-30,229.56,0.02402,1.2956,241.32,-0.04873197414221776
2025-07-31,232.47,0.01267,1.3247,241.32,-0.03667329686723021
2025-08-01,229.3,-0.01363,1.293,241.32,-0.04980938173379738
2025-08-04,230.5,0.00524,1.305,241.32,-0.04483673131112213
2025-08-05,231.82,0.00572,1.3182,241.32,-0.03936681584617935
2025-08-06,236.17,0.01876,1.3617,241.32,-0.02134095806398146
2025-08-07,235.78,-0.00164,1.3578,241.32,-0.02295706945135087
