fund_code,report_date,stock_code,stock_name,hold_ratio,hold_shares,hold_value,year,quarter,report_type,data_source,hold_ratio_flag
000017,2019-06-30,2271,东方雨虹,2.93,15.42,349.32,2019,2,半年报,legacy,
000017,2019-06-30,2371,北方华创,0.01,0.01,0.61,2019,2,半年报,legacy,
000017,2019-06-30,2372,伟星新材,2.08,14.27,248.36,2019,2,半年报,legacy,
000017,2019-06-30,2410,广联达,4.12,14.95,491.69,2019,2,半年报,legacy,
000017,2019-06-30,2415,海康威视,2.06,8.93,246.42,2019,2,半年报,legacy,
000017,2019-06-30,2475,立讯精密,3.46,16.68,413.38,2019,2,半年报,legacy,
000017,2019-06-30,2821,凯莱英,0.01,0.01,0.98,2019,2,半年报,legacy,
000017,2019-12-31,651,格力电器,0.00,0.01,0.66,2019,4,年报,legacy,
000017,2019-12-31,661,长春高新,3.51,1.19,532.78,2019,4,年报,legacy,
000017,2019-12-31,2008,大族激光,1.88,7.13,285.20,2019,4,年报,legacy,
000017,2019-12-31,2044,美年健康,3.56,36.29,540.36,2019,4,年报,legacy,
000017,2019-12-31,2174,游族网络,2.67,17.4,404.90,2019,4,年报,legacy,
000017,2019-12-31,2237,恒邦股份,1.39,15.07,211.58,2019,4,年报,legacy,
000017,2019-12-31,2241,歌尔股份,4.03,30.71,611.68,2019,4,年报,legacy,
000017,2019-12-31,2273,水晶光电,2.01,18.85,304.67,2019,4,年报,legacy,
000017,2019-12-31,2371,北方华创,0.01,0.01,0.77,2019,4,年报,legacy,
000017,2019-12-31,2372,伟星新材,0.00,0.02,0.31,2019,4,年报,legacy,
000017,2019-12-31,2475,立讯精密,3.40,14.14,516.18,2019,4,年报,legacy,
000017,2019-12-31,2507,涪陵榨菜,3.65,20.73,554.11,2019,4,年报,legacy,
000017,2019-12-31,2555,三七互娱,1.84,10.39,279.80,2019,4,年报,legacy,
000017,2019-12-31,2624,完美世界,0.93,3.21,141.55,2019,4,年报,legacy,
000017,2019-12-31,2821,凯莱英,0.01,0.01,1.30,2019,4,年报,legacy,
000017,2019-12-31,2972,科安达,0.01,0.11,2.15,2019,4,年报,legacy,
000017,2019-12-31,2973,侨银股份,0.00,0.11,0.66,2019,4,年报,legacy,
000017,2020-03-31,2241,歌尔股份,4.46,38.14,625.9,2020,1,季报,akshare,
000017,2020-03-31,2475,立讯精密,7.02,25.8,984.7,2020,1,季报,akshare,
000017,2020-06-30,63,中兴通讯,1.77,7.81,313.54,2020,2,半年报,akshare,
000017,2020-06-30,799,酒鬼酒,2.39,5.52,422.34,2020,2,半年报,akshare,
000017,2020-06-30,977,浪潮信息,0.7,3.16,123.81,2020,2,半年报,akshare,
000017,2020-06-30,2044,美年健康,2.51,30.76,443.31,2020,2,半年报,akshare,
000017,2020-06-30,2050,三花智控,1.99,16.05,351.41,2020,2,半年报,akshare,
000017,2020-06-30,2241,歌尔股份,2.7,16.24,476.84,2020,2,半年报,akshare,
000017,2020-06-30,2384,东山精密,4.03,23.81,712.97,2020,2,半年报,akshare,
000017,2020-06-30,2460,赣锋锂业,1.82,6.0,321.42,2020,2,半年报,akshare,
000017,2020-06-30,2475,立讯精密,7.39,25.45,1306.67,2020,2,半年报,akshare,
000017,2020-06-30,2624,完美世界,0.04,0.11,6.53,2020,2,半年报,akshare,
000017,2020-06-30,2912,中新赛克,1.31,1.42,232.17,2020,2,半年报,akshare,
000017,2020-06-30,2916,深南电路,0.73,0.77,128.99,2020,2,半年报,akshare,
000017,2020-09-30,2050,三花智控,4.02,46.21,1025.79,2020,3,季报,akshare,
000017,2020-09-30,2475,立讯精密,5.07,22.66,1294.35,2020,3,季报,akshare,
000017,2020-09-30,2507,涪陵榨菜,4.14,22.46,1056.74,2020,3,季报,akshare,
000017,2020-12-31,858,五粮液,2.27,8.02,2340.49,2020,4,年报,akshare,
000017,2020-12-31,2050,三花智控,5.13,214.91,5297.64,2020,4,年报,akshare,
000017,2020-12-31,2371,北方华创,1.11,6.32,1141.77,2020,4,年报,akshare,
000017,2020-12-31,2475,立讯精密,3.92,72.21,4052.15,2020,4,年报,akshare,
000017,2020-12-31,2493,荣盛石化,1.84,69.01,1905.4,2020,4,年报,akshare,
000017,2020-12-31,2507,涪陵榨菜,4.63,112.99,4779.62,2020,4,年报,akshare,
000017,2020-12-31,2568,百润股份,0.07,0.73,75.81,2020,4,年报,akshare,
000017,2020-12-31,2812,恩捷股份,1.36,9.92,1406.06,2020,4,年报,akshare,
000017,2020-12-31,2863,今飞凯达,0.39,77.76,402.8,2020,4,年报,akshare,
000017,2020-12-31,3026,中晶科技,0.0,0.05,2.17,2020,4,年报,akshare,
000017,2020-12-31,3028,振邦智能,0.0,0.04,1.8,2020,4,年报,akshare,
000017,2020-12-31,3029,吉大正元,0.0,0.07,1.87,2020,4,年报,akshare,
000017,2020-12-31,3030,祖名股份,0.0,0.05,0.73,2020,4,年报,akshare,
000017,2020-12-31,3031,中瓷电子,0.0,0.04,0.59,2020,4,年报,akshare,
000017,2021-03-31,2050,三花智控,3.59,96.05,1980.49,2021,1,季报,akshare,
000017,2021-03-31,2507,涪陵榨菜,3.83,50.36,2115.74,2021,1,季报,akshare,
000017,2021-06-30,723,美锦能源,0.27,17.86,130.89,2021,2,半年报,akshare,
000017,2021-06-30,858,五粮液,4.95,8.11,2414.52,2021,2,半年报,akshare,
000017,2021-06-30,1207,联科科技,0.0,0.07,2.26,2021,2,半年报,akshare,
000017,2021-06-30,2050,三花智控,0.84,17.05,408.75,2021,2,半年报,akshare,
000017,2021-06-30,2371,北方华创,0.69,1.21,335.77,2021,2,半年报,akshare,
000017,2021-06-30,2460,赣锋锂业,1.15,4.64,561.86,2021,2,半年报,akshare,
000017,2021-06-30,2475,立讯精密,3.08,32.65,1502.07,2021,2,半年报,akshare,
000017,2021-06-30,2493,荣盛石化,2.52,71.14,1228.66,2021,2,半年报,akshare,
000017,2021-06-30,2507,涪陵榨菜,3.32,42.97,1618.35,2021,2,半年报,akshare,
000017,2021-06-30,2673,西部证券,0.22,12.9,105.81,2021,2,半年报,akshare,
000017,2021-09-30,2493,荣盛石化,3.28,59.64,1121.31,2021,3,季报,akshare,
000017,2021-12-31,543,皖能电力,0.61,30.99,172.3,2021,4,年报,akshare,
000017,2021-12-31,799,酒鬼酒,0.01,0.01,2.13,2021,4,年报,akshare,
000017,2021-12-31,858,五粮液,3.17,4.04,899.55,2021,4,年报,akshare,
000017,2021-12-31,860,顺鑫农业,2.49,18.52,707.09,2021,4,年报,akshare,
000017,2021-12-31,1234,泰慕士,0.0,0.03,0.55,2021,4,年报,akshare,
000017,2021-12-31,1296,长江材料,0.01,0.03,1.84,2021,4,年报,akshare,
000017,2021-12-31,2050,三花智控,0.1,1.12,28.22,2021,4,年报,akshare,
000017,2021-12-31,2100,天康生物,1.12,29.67,317.47,2021,4,年报,akshare,
000017,2021-12-31,2124,ST天邦,1.04,45.69,294.24,2021,4,年报,akshare,
000017,2021-12-31,2304,洋河股份,1.7,2.93,482.66,2021,4,年报,akshare,
000017,2021-12-31,2371,北方华创,2.13,1.74,603.81,2021,4,年报,akshare,
000017,2021-12-31,2567,唐人神,0.76,28.89,215.81,2021,4,年报,akshare,
000017,2021-12-31,2714,牧原股份,2.11,11.23,599.23,2021,4,年报,akshare,
000017,2021-12-31,2991,甘源食品,0.99,3.7,282.31,2021,4,年报,akshare,
000017,2022-03-31,2371,北方华创,2.85,2.17,594.58,2022,1,季报,akshare,
000017,2022-06-30,516,国际医学,2.9,64.04,692.27,2022,2,半年报,akshare,
000017,2022-06-30,568,泸州老窖,2.17,2.1,517.73,2022,2,半年报,akshare,
000017,2022-06-30,858,五粮液,2.18,2.58,520.98,2022,2,半年报,akshare,
000017,2022-06-30,876,新希望,1.24,19.39,296.67,2022,2,半年报,akshare,
000017,2022-06-30,888,峨眉山A,0.0,0.08,0.73,2022,2,半年报,akshare,
000017,2022-06-30,1268,联合精密,0.0,0.04,1.13,2022,2,半年报,akshare,
000017,2022-06-30,2050,三花智控,0.13,1.12,30.65,2022,2,半年报,akshare,
000017,2022-06-30,2271,东方雨虹,2.04,9.45,486.39,2022,2,半年报,akshare,
000017,2022-06-30,2304,洋河股份,2.02,2.63,481.68,2022,2,半年报,akshare,
000017,2022-06-30,2371,北方华创,2.52,2.17,601.35,2022,2,半年报,akshare,
000017,2022-06-30,2487,大金重工,0.94,5.35,223.26,2022,2,半年报,akshare,
000017,2022-06-30,2548,金新农,1.38,48.97,328.13,2022,2,半年报,akshare,
000017,2022-06-30,2567,唐人神,0.32,8.99,76.5,2022,2,半年报,akshare,
000017,2022-06-30,2612,朗姿股份,2.61,22.04,623.29,2022,2,半年报,akshare,
000017,2022-06-30,2714,牧原股份,1.18,5.09,281.32,2022,2,半年报,akshare,
000017,2022-09-30,539,粤电力A,3.56,155.74,694.6,2022,3,季报,akshare,
000017,2022-09-30,2371,北方华创,3.09,2.17,604.13,2022,3,季报,akshare,
000017,2022-12-31,539,粤电力A,5.48,129.09,716.45,2022,4,年报,akshare,
000017,2022-12-31,543,皖能电力,1.49,43.36,194.25,2022,4,年报,akshare,
000017,2022-12-31,568,泸州老窖,3.74,2.18,488.93,2022,4,年报,akshare,
000017,2022-12-31,888,峨眉山A,0.01,0.08,0.76,2022,4,年报,akshare,
000017,2022-12-31,963,华东医药,2.83,7.91,370.19,2022,4,年报,akshare,
000017,2022-12-31,1301,尚太科技,0.05,0.12,6.87,2022,4,年报,akshare,
000017,2022-12-31,2727,一心堂,0.9,3.75,118.16,2022,4,年报,akshare,
000017,2023-03-31,539,粤电力A,3.9,75.8,482.85,2023,1,季报,akshare,
000017,2023-03-31,568,泸州老窖,5.81,2.82,718.51,2023,1,季报,akshare,
000017,2023-06-30,516,国际医学,2.51,33.09,278.29,2023,2,半年报,akshare,
000017,2023-06-30,539,粤电力A,0.0,0.01,0.07,2023,2,半年报,akshare,
000017,2023-06-30,568,泸州老窖,4.07,2.15,450.58,2023,2,半年报,akshare,
000017,2023-06-30,888,峨眉山A,0.01,0.08,0.92,2023,2,半年报,akshare,
000017,2023-06-30,963,华东医药,2.09,5.33,231.16,2023,2,半年报,akshare,
000017,2023-06-30,2230,科大讯飞,3.43,5.59,379.9,2023,2,半年报,akshare,
000017,2023-06-30,2271,东方雨虹,2.93,11.91,324.67,2023,2,半年报,akshare,
000017,2023-06-30,2555,三七互娱,1.06,3.37,117.55,2023,2,半年报,akshare,
000017,2023-06-30,2881,美格智能,0.92,2.97,101.43,2023,2,半年报,akshare,
000017,2023-09-30,516,国际医学,4.12,48.64,388.63,2023,3,季报,akshare,
000017,2023-09-30,568,泸州老窖,4.94,2.15,465.8,2023,3,季报,akshare,
000017,2023-12-31,516,国际医学,2.75,32.79,265.93,2023,4,年报,akshare,
000017,2023-12-31,539,粤电力A,0.0,0.01,0.05,2023,4,年报,akshare,
000017,2023-12-31,568,泸州老窖,0.06,0.03,5.38,2023,4,年报,akshare,
000017,2023-12-31,596,古井贡酒,5.0,2.08,484.22,2023,4,年报,akshare,
000017,2023-12-31,888,峨眉山A,0.01,0.08,0.71,2023,4,年报,akshare,
000017,2023-12-31,963,华东医药,0.15,0.35,14.51,2023,4,年报,akshare,
000017,2023-12-31,2156,通富微电,4.58,19.19,443.67,2023,4,年报,akshare,
000017,2023-12-31,2315,焦点科技,2.95,8.62,285.58,2023,4,年报,akshare,
000017,2023-12-31,2414,高德红外,1.5,19.95,145.64,2023,4,年报,akshare,
000017,2023-12-31,2422,科伦药业,3.01,10.02,291.08,2023,4,年报,akshare,
000017,2023-12-31,2436,兴森科技,1.02,6.68,98.4,2023,4,年报,akshare,
000017,2023-12-31,2463,沪电股份,2.94,12.87,284.68,2023,4,年报,akshare,
000017,2023-12-31,2517,恺英网络,2.05,17.79,198.71,2023,4,年报,akshare,
000017,2023-12-31,2920,德赛西威,0.98,0.73,94.54,2023,4,年报,akshare,
000017,2024-03-31,423,东阿阿胶,6.47,10.19,626.89,2024,1,季报,akshare,
000017,2024-03-31,568,泸州老窖,4.04,2.12,391.33,2024,1,季报,akshare,
000017,2024-03-31,2156,通富微电,6.02,25.95,583.62,2024,1,季报,akshare,
000017,2024-03-31,2463,沪电股份,6.2,19.91,601.02,2024,1,季报,akshare,
000017,2024-06-30,423,东阿阿胶,6.42,10.19,637.89,2024,2,半年报,akshare,
000017,2024-06-30,516,国际医学,0.08,1.64,7.68,2024,2,半年报,akshare,
000017,2024-06-30,539,粤电力A,0.0,0.01,0.05,2024,2,半年报,akshare,
000017,2024-06-30,568,泸州老窖,1.3,0.9,129.14,2024,2,半年报,akshare,
000017,2024-06-30,596,古井贡酒,0.26,0.12,25.33,2024,2,半年报,akshare,
000017,2024-06-30,888,峨眉山A,0.01,0.08,0.87,2024,2,半年报,akshare,
000017,2024-06-30,949,新乡化纤,0.9,26.19,89.05,2024,2,半年报,akshare,
000017,2024-06-30,963,华东医药,0.1,0.35,9.73,2024,2,半年报,akshare,
000017,2024-06-30,999,华润三九,0.99,2.32,98.66,2024,2,半年报,akshare,
000017,2024-06-30,1389,广合科技,0.0,0.01,0.24,2024,2,半年报,akshare,
000017,2024-06-30,2156,通富微电,0.33,1.45,32.47,2024,2,半年报,akshare,
000017,2024-06-30,2422,科伦药业,0.0,0.01,0.3,2024,2,半年报,akshare,
000017,2024-06-30,2463,沪电股份,8.29,22.54,822.87,2024,2,半年报,akshare,
000017,2024-06-30,2475,立讯精密,2.17,5.47,215.03,2024,2,半年报,akshare,
000017,2024-06-30,2487,大金重工,1.88,8.16,186.7,2024,2,半年报,akshare,
000017,2024-06-30,2938,鹏鼎控股,2.13,5.32,211.52,2024,2,半年报,akshare,
000017,2024-09-30,423,东阿阿胶,5.17,8.76,540.49,2024,3,季报,akshare,
000017,2024-09-30,2463,沪电股份,9.44,24.56,986.51,2024,3,季报,akshare,
000017,2024-12-31,516,国际医学,0.08,1.64,8.66,2024,4,年报,akshare,
000017,2024-12-31,888,峨眉山A,0.01,0.08,1.06,2024,4,年报,akshare,
000017,2024-12-31,2127,南极电商,5.73,142.48,626.91,2024,4,年报,akshare,
000017,2024-12-31,2130,沃尔核材,0.5,2.18,55.05,2024,4,年报,akshare,
000017,2024-12-31,2422,科伦药业,0.0,0.01,0.3,2024,4,年报,akshare,
000017,2024-12-31,2463,沪电股份,9.5,26.22,1039.8,2024,4,年报,akshare,
000017,2024-12-31,2475,立讯精密,0.09,0.24,9.78,2024,4,年报,akshare,
000017,2024-12-31,2568,百润股份,0.16,0.61,17.09,2024,4,年报,akshare,
000017,2024-12-31,2938,鹏鼎控股,0.09,0.26,9.48,2024,4,年报,akshare,
000017,2024-12-31,3010,若羽臣,2.91,11.43,318.9,2024,4,年报,akshare,
000017,2025-03-31,2127,南极电商,5.49,135.62,528.92,2025,1,季报,akshare,
000017,2025-03-31,2463,沪电股份,5.14,15.09,495.1,2025,1,季报,akshare,
000017,2025-06-30,516,国际医学,0.08,1.64,8.54,2025,2,半年报,akshare,
000017,2025-06-30,880,潍柴重机,0.1,0.28,10.59,2025,2,半年报,akshare,
000017,2025-06-30,888,峨眉山A,0.01,0.08,1.12,2025,2,半年报,akshare,
000017,2025-06-30,2127,南极电商,0.01,0.36,1.43,2025,2,半年报,akshare,
000017,2025-06-30,2335,科华数据,2.99,7.73,329.92,2025,2,半年报,akshare,
000017,2025-06-30,2345,潮宏基,3.95,29.73,434.95,2025,2,半年报,akshare,
000017,2025-06-30,2422,科伦药业,0.0,0.01,0.36,2025,2,半年报,akshare,
000017,2025-06-30,2463,沪电股份,4.5,11.64,495.82,2025,2,半年报,akshare,
000017,2025-06-30,2475,立讯精密,0.08,0.24,8.33,2025,2,半年报,akshare,
000017,2025-06-30,2517,恺英网络,2.67,15.25,294.48,2025,2,半年报,akshare,
000017,2025-06-30,2550,千红制药,0.0,0.01,0.08,2025,2,半年报,akshare,
000017,2025-06-30,2847,盐津铺子,0.04,0.06,4.82,2025,2,半年报,akshare,
000017,2025-06-30,2891,中宠股份,1.93,3.43,212.21,2025,2,半年报,akshare,
000017,2025-06-30,2938,鹏鼎控股,0.08,0.26,8.33,2025,2,半年报,akshare,
000017,2025-06-30,3006,百亚股份,1.8,7.24,198.23,2025,2,半年报,akshare,
000017,2025-06-30,3010,若羽臣,0.15,0.28,16.85,2025,2,半年报,akshare,
000017,2025-09-30,1222,源飞宠物,4.3,27.51,636.31,2025,3,季报,akshare,
000017,2025-09-30,2463,沪电股份,9.05,18.24,1340.42,2025,3,季报,akshare,
000017,2025-09-30,2837,英维克,6.55,12.13,970.16,2025,3,季报,akshare,
000017,2025-09-30,2891,中宠股份,6.19,17.22,916.28,2025,3,季报,akshare,
000017,2025-09-30,2916,深南电路,6.5,4.44,961.88,2025,3,季报,akshare,
000017,2025-12-31,688,国城矿业,1.02,5.79,160.96,2025,4,年报,akshare,
000017,2025-12-31,880,潍柴重机,0.08,0.45,12.24,2025,4,年报,akshare,
000017,2025-12-31,888,峨眉山A,0.01,0.08,1.05,2025,4,年报,akshare,
000017,2025-12-31,1233,海安集团,0.0,0.01,0.46,2025,4,年报,akshare,
000017,2025-12-31,1280,中国铀业,0.01,0.05,2.07,2025,4,年报,akshare,
000017,2025-12-31,1285,瑞立科密,0.0,0.0,0.19,2025,4,年报,akshare,
000017,2025-12-31,1396,誉帆科技,0.0,0.01,0.23,2025,4,年报,akshare,
000017,2025-12-31,2240,盛新锂能,2.41,11.08,381.48,2025,4,年报,akshare,
000017,2025-12-31,2345,潮宏基,0.04,0.52,6.5,2025,4,年报,akshare,
000017,2025-12-31,2422,科伦药业,0.0,0.01,0.29,2025,4,年报,akshare,
000017,2025-12-31,2463,沪电股份,7.75,16.77,1225.71,2025,4,年报,akshare,
000017,2025-12-31,2475,立讯精密,0.09,0.24,13.61,2025,4,年报,akshare,
000017,2025-12-31,2738,中矿资源,1.1,2.21,173.6,2025,4,年报,akshare,
000017,2025-12-31,2759,天际股份,0.05,0.16,7.43,2025,4,年报,akshare,
000017,2025-12-31,2837,英维克,8.51,12.6,1346.81,2025,4,年报,akshare,
000017,2025-12-31,2891,中宠股份,4.96,15.16,784.68,2025,4,年报,akshare,
000017,2025-12-31,2916,深南电路,5.67,3.86,896.64,2025,4,年报,akshare,
000017,2025-12-31,2956,西麦食品,0.1,0.56,15.75,2025,4,年报,akshare,
000017,2026-03-31,2463,沪电股份,8.05,16.09,1222.69,2026,1,季报,akshare,
000017,2026-03-31,2627,三峡旅游,4.95,94.57,750.86,2026,1,季报,akshare,
000017,2026-03-31,2837,英维克,7.0,12.6,1062.81,2026,1,季报,akshare,
000017,2026-06-30,2463,沪电股份,5.1,24.16,3692.32,2026,2,半年报,akshare,
000017,2026-06-30,2837,英维克,5.91,53.77,4277.78,2026,2,半年报,akshare,
000020,2018-06-30,661,长春高新,3.68,20.51,4669.94,2018,2,半年报,legacy,
000020,2018-06-30,858,五粮液,3.35,55.8,4241.10,2018,2,半年报,legacy,
000020,2018-06-30,2008,大族激光,0.53,12.63,671.79,2018,2,半年报,legacy,
000020,2018-06-30,2035,华帝股份,0.32,16.76,409.36,2018,2,半年报,legacy,
000020,2018-06-30,2078,太阳纸业,1.63,213.26,2066.46,2018,2,半年报,legacy,
000020,2018-06-30,2192,融捷股份,1.85,96.75,2346.19,2018,2,半年报,legacy,
000020,2018-06-30,2217,*ST合泰,3.03,465.11,3837.16,2018,2,半年报,legacy,
000020,2018-06-30,2223,鱼跃医疗,1.94,126.39,2463.34,2018,2,半年报,legacy,
000020,2018-06-30,2236,大华股份,3.13,175.89,3966.32,2018,2,半年报,legacy,
000020,2018-06-30,2273,水晶光电,2.10,206.41,2656.54,2018,2,半年报,legacy,
000020,2018-06-30,2303,美盈森,1.14,273.93,1446.35,2018,2,半年报,legacy,
000020,2018-06-30,2384,东山精密,2.65,139.93,3358.32,2018,2,半年报,legacy,
000020,2018-06-30,2430,杭氧股份,2.46,217.58,3117.98,2018,2,半年报,legacy,
000020,2018-06-30,2466,天齐锂业,1.06,27.17,1347.28,2018,2,半年报,legacy,
000020,2018-06-30,2531,天顺风能,1.35,393.15,1710.20,2018,2,半年报,legacy,
000020,2018-06-30,2572,索菲亚,1.77,69.75,2244.70,2018,2,半年报,legacy,
000020,2018-06-30,2912,中新赛克,1.11,15.01,1410.94,2018,2,半年报,legacy,
000020,2018-12-31,568,泸州老窖,2.29,27.09,1101.52,2018,4,年报,legacy,
000020,2018-12-31,2179,中航光电,2.20,31.48,1060.34,2018,4,年报,legacy,
000020,2018-12-31,2223,鱼跃医疗,2.55,62.6,1227.52,2018,4,年报,legacy,
000020,2018-12-31,2304,洋河股份,2.22,11.27,1067.49,2018,4,年报,legacy,
000020,2018-12-31,2311,海大集团,0.51,10.52,243.75,2018,4,年报,legacy,
000020,2018-12-31,2341,ST新纶,1.05,42.54,505.32,2018,4,年报,legacy,
000020,2018-12-31,2376,新北洋,1.91,60.04,921.01,2018,4,年报,legacy,
000020,2018-12-31,2382,蓝帆医疗,2.61,84.6,1257.22,2018,4,年报,legacy,
000020,2018-12-31,2384,东山精密,1.98,84.56,954.63,2018,4,年报,legacy,
000020,2018-12-31,2415,海康威视,0.88,16.38,422.03,2018,4,年报,legacy,
000020,2018-12-31,2439,启明星辰,2.15,50.42,1036.64,2018,4,年报,legacy,
000020,2018-12-31,2572,索菲亚,1.02,29.22,489.44,2018,4,年报,legacy,
000020,2018-12-31,2739,万达电影,1.99,43.86,957.39,2018,4,年报,legacy,
000020,2018-12-31,2741,光华科技,1.99,60.38,957.00,2018,4,年报,legacy,
000020,2018-12-31,2821,凯莱英,3.25,23.04,1563.02,2018,4,年报,legacy,
000020,2018-12-31,2841,视源股份,2.53,21.39,1217.09,2018,4,年报,legacy,
000020,2018-12-31,2876,三利谱,1.04,15.71,502.09,2018,4,年报,legacy,
000020,2018-12-31,2916,深南电路,1.72,10.31,826.55,2018,4,年报,legacy,
000020,2019-06-30,63,中兴通讯,3.53,45.27,1472.53,2019,2,半年报,legacy,
000020,2019-06-30,651,格力电器,2.33,17.69,972.95,2019,2,半年报,legacy,
000020,2019-06-30,739,普洛药业,0.96,40.8,401.06,2019,2,半年报,legacy,
000020,2019-06-30,2007,华兰生物,3.06,41.94,1278.75,2019,2,半年报,legacy,
000020,2019-06-30,2027,分众传媒,1.39,109.81,580.89,2019,2,半年报,legacy,
000020,2019-06-30,2123,梦网科技,1.07,31.69,448.10,2019,2,半年报,legacy,
000020,2019-06-30,2129,TCL中环,2.36,100.74,983.22,2019,2,半年报,legacy,
000020,2019-06-30,2138,顺络电子,2.06,48.99,861.33,2019,2,半年报,legacy,
000020,2019-06-30,2146,荣盛发展,2.26,100.61,944.75,2019,2,半年报,legacy,
000020,2019-06-30,2311,海大集团,1.94,26.17,808.80,2019,2,半年报,legacy,
000020,2019-06-30,2352,顺丰控股,2.15,26.4,896.47,2019,2,半年报,legacy,
000020,2019-06-30,2382,蓝帆医疗,1.02,30.71,424.35,2019,2,半年报,legacy,
000020,2019-06-30,2422,科伦药业,3.08,43.26,1286.12,2019,2,半年报,legacy,
000020,2019-06-30,2449,国星光电,0.92,28.8,382.51,2019,2,半年报,legacy,
000020,2019-06-30,2463,沪电股份,3.26,99.95,1361.32,2019,2,半年报,legacy,
000020,2019-06-30,2475,立讯精密,3.84,64.59,1601.19,2019,2,半年报,legacy,
000020,2019-06-30,2555,三七互娱,2.59,79.86,1082.10,2019,2,半年报,legacy,
000020,2019-06-30,2705,新宝股份,0.11,4.05,46.58,2019,2,半年报,legacy,
000020,2019-06-30,2727,一心堂,2.55,37.37,1064.55,2019,2,半年报,legacy,
000020,2019-06-30,2739,万达电影,0.89,20.24,373.23,2019,2,半年报,legacy,
000020,2019-06-30,2796,世嘉科技,1.59,16.51,661.72,2019,2,半年报,legacy,
000020,2019-06-30,2821,凯莱英,1.60,6.81,667.57,2019,2,半年报,legacy,
000020,2019-06-30,2841,视源股份,2.97,16.0,1240.14,2019,2,半年报,legacy,
000020,2019-06-30,2916,深南电路,2.47,10.09,1028.72,2019,2,半年报,legacy,
000020,2019-12-31,2,万科A,5.05,126.04,4055.97,2019,4,年报,legacy,
000020,2019-12-31,63,中兴通讯,2.57,58.32,2063.83,2019,4,年报,legacy,
